t,x,y,h,correction_norm,distance_obs1,physical_margin_obs1,filter_margin_obs1,distance_obs2,physical_margin_obs2,filter_margin_obs2
2.380000000000020322e+01,-2.950640728083042230e+00,5.244023913958281158e-01,1.280696834411329865e+00,2.227210515089375967e-03,2.980161563629244004e+00,2.530161563629244270e+00,2.380161563629243915e+00,1.146215670938059761e+00,5.462156709380597830e-01,3.962156709380597608e-01
2.385000000000020393e+01,-2.955153254858253753e+00,5.070437963115448365e-01,1.330427302690134095e+00,2.237871261283897947e-03,2.995378806708851371e+00,2.545378806708851194e+00,2.395378806708851283e+00,1.163942531875071795e+00,5.639425318750718175e-01,4.139425318750717953e-01
2.390000000000020464e+01,-2.959286606866869285e+00,4.896446498482771026e-01,1.380912962533949573e+00,2.248148879951230097e-03,3.010380094392616002e+00,2.560380094392615824e+00,2.410380094392615913e+00,1.181676300867598783e+00,5.816763008675988056e-01,4.316763008675987834e-01
2.395000000000020535e+01,-2.963067417744341459e+00,4.722003339208410977e-01,1.432157207594283665e+00,2.257990124308510618e-03,3.025190168266208790e+00,2.575190168266209056e+00,2.425190168266208701e+00,1.199421936199898120e+00,5.994219361998981421e-01,4.494219361998981199e-01
2.400000000000020606e+01,-2.966520811468771779e+00,4.547069749965609309e-01,1.484162437656554534e+00,2.267354203644638549e-03,3.039832015801076981e+00,2.589832015801077247e+00,2.439832015801076892e+00,1.217184126931369681e+00,6.171841269313697032e-01,4.671841269313696809e-01
2.405000000000020677e+01,-2.969670388091879332e+00,4.371614061621888481e-01,1.536930101167861107e+00,2.276211093747018601e-03,3.054326884729395175e+00,2.604326884729394997e+00,2.454326884729395086e+00,1.234967204319618039e+00,6.349672043196180615e-01,4.849672043196180393e-01
2.410000000000020748e+01,-2.972538224434912557e+00,4.195611266952893881e-01,1.590460744325497000e+00,2.284540068702554331e-03,3.068694311836897004e+00,2.618694311836897270e+00,2.468694311836896915e+00,1.252775078138552489e+00,6.527750781385525114e-01,5.027750781385524892e-01
2.415000000000020819e+01,-2.975144887733231602e+00,4.019042598432423508e-01,1.644754065169647728e+00,2.292328423001823400e-03,3.082952164010405838e+00,2.632952164010405660e+00,2.482952164010405749e+00,1.270611194108126396e+00,6.706111941081264183e-01,5.206111941081263961e-01
2.420000000000020890e+01,-2.977509460374901273e+00,3.841895094440886949e-01,1.699808971306621785e+00,2.299570356335775903e-03,3.097116689544278767e+00,2.647116689544279033e+00,2.497116689544278678e+00,1.288478509036179664e+00,6.884785090361796867e-01,5.384785090361796644e-01
2.425000000000020961e+01,-2.979649574034189285e+00,3.664161159567331794e-01,1.755623640057272006e+00,2.306265997023359757e-03,3.111202577874377262e+00,2.661202577874377084e+00,2.511202577874377173e+00,1.306379480641064239e+00,7.063794806410642613e-01,5.563794806410642391e-01
2.430000000000021032e+01,-2.981581451649836900e+00,3.485838124039239982e-01,1.812195579979290372e+00,2.312420543457129919e-03,3.125223026068498111e+00,2.675223026068498378e+00,2.525223026068498022e+00,1.324316069371936466e+00,7.243160693719364884e-01,5.743160693719364662e-01
2.435000000000021103e+01,-2.983319955839981663e+00,3.306927806702996131e-01,1.869521692852534223e+00,2.318043506125825812e-03,3.139189810557412308e+00,2.689189810557412130e+00,2.539189810557412219e+00,1.342289749869022275e+00,7.422897498690222973e-01,5.922897498690222751e-01
2.440000000000021174e+01,-2.984878642480418343e+00,3.127436085398682120e-01,1.927598335344224090e+00,2.323148035637863894e-03,3.153113362740069814e+00,2.703113362740070080e+00,2.553113362740069725e+00,1.360301530007232751e+00,7.603015300072327731e-01,6.103015300072327509e-01
2.445000000000021245e+01,-2.986269818300257395e+00,2.947372478027582843e-01,1.986421379686543531e+00,2.327750324659395246e-03,3.167002847239403618e+00,2.717002847239403884e+00,2.567002847239403529e+00,1.378351975742596602e+00,7.783519757425966246e-01,6.283519757425966024e-01
2.450000000000021316e+01,-2.987504601468963017e+00,2.766749737100683837e-01,2.045986272803816508e+00,2.331869073830445966e-03,3.180866241721060916e+00,2.730866241721060739e+00,2.580866241721060828e+00,1.396441240232107583e+00,7.964412402321076057e-01,6.464412402321075835e-01
2.455000000000021387e+01,-2.988592984261182472e+00,2.585583460082285234e-01,2.106288093420829455e+00,2.335525013528661018e-03,3.194710417315883788e+00,2.744710417315883610e+00,2.594710417315883699e+00,1.414569095924343323e+00,8.145690959243433449e-01,6.645690959243433227e-01
2.460000000000021458e+01,-2.989543896990760619e+00,2.403891717404824102e-01,2.167321606768866982e+00,2.338740474857279976e-03,3.208541218807789530e+00,2.758541218807789797e+00,2.608541218807789441e+00,1.432734968521482966e+00,8.327349685214829877e-01,6.827349685214829655e-01
2.465000000000021529e+01,-2.990365272503050509e+00,2.221694699628942171e-01,2.229081316582391725e+00,2.341539004457016040e-03,3.222363543861723745e+00,2.772363543861724011e+00,2.622363543861723656e+00,1.450937971894379563e+00,8.509379718943795856e-01,7.009379718943795634e-01
2.470000000000021600e+01,-2.991064110605137216e+00,2.039014384856293605e-01,2.291561514147753442e+00,2.343945018744649118e-03,3.236181420671438769e+00,2.786181420671439035e+00,2.636181420671438680e+00,1.469176943192471940e+00,8.691769431924719624e-01,7.191769431924719402e-01
2.475000000000021672e+01,-2.991646541897204248e+00,1.855874227170657698e-01,2.354756324226502162e+00,2.345983493962359567e-03,3.249998083504076263e+00,2.799998083504076085e+00,2.649998083504076174e+00,1.487450477531068627e+00,8.874504775310686489e-01,7.374504775310686266e-01
2.480000000000021743e+01,-2.992117890545149095e+00,1.672298866584612242e-01,2.418659747730449006e+00,2.347679689047882639e-03,3.263816045707917723e+00,2.813816045707917546e+00,2.663816045707917635e+00,1.505756961761429702e+00,9.057569617614297242e-01,7.557569617614297020e-01
2.485000000000021814e+01,-2.992482735604952815e+00,1.488313860703048552e-01,2.483265701074024001e+00,2.349058898810772993e-03,3.277637169831406183e+00,2.827637169831406005e+00,2.677637169831406094e+00,1.524094606935699092e+00,9.240946069356991144e-01,7.740946069356990922e-01
2.490000000000021885e+01,-2.992744970573574026e+00,1.303945438079716634e-01,2.548568052172301091e+00,2.350146235265557909e-03,3.291462734575822058e+00,2.841462734575822324e+00,2.691462734575821969e+00,1.542461479170594840e+00,9.424614791705948624e-01,7.924614791705948402e-01
2.495000000000021956e+01,-2.992907860899491901e+00,1.119220273037256075e-01,2.614560653090697961e+00,2.350966435240108184e-03,3.305293498371073557e+00,2.855293498371073824e+00,2.705293498371073468e+00,1.560855528692392413e+00,9.608555286923924355e-01,8.108555286923924132e-01
2.500000000000022027e+01,-2.992974099238780550e+00,9.341652815430949441e-02,2.681237369385197855e+00,2.351543692576523251e-03,3.319129759424230386e+00,2.869129759424230208e+00,2.719129759424230297e+00,1.579274616912476503e+00,9.792746169124765254e-01,8.292746169124765032e-01
2.505000000000022098e+01,-2.992945858290121386e+00,7.488074375815091666e-02,2.748592106200411944e+00,2.351901513380770178e-03,3.332971412143996393e+00,2.882971412143996659e+00,2.732971412143996304e+00,1.597716541439001547e+00,9.977165414390015696e-01,8.477165414390015474e-01
2.510000000000022169e+01,-2.992824841084692267e+00,5.631736093342321059e-02,2.816618831217130303e+00,2.352062592873216049e-03,3.346817999891692708e+00,2.896817999891692530e+00,2.746817999891692619e+00,1.616179058977148530e+00,1.016179058977148664e+00,8.661790589771485305e-01
2.515000000000022240e+01,-2.992612328644762343e+00,3.772904143765243995e-02,2.885311594561660087e+00,2.352048712459244191e-03,3.360668764050767532e+00,2.910668764050767798e+00,2.760668764050767443e+00,1.634659906109299454e+00,1.034659906109299587e+00,8.846599061092994543e-01
2.520000000000022311e+01,-2.992309224958366709e+00,1.911840930107782874e-02,2.954664545806360731e+00,2.351880655681274669e-03,3.374522689442847501e+00,2.924522689442847323e+00,2.774522689442847412e+00,1.653156817978148840e+00,1.053156817978148752e+00,9.031568179781488404e-01
2.525000000000022382e+01,-2.991916099246952676e+00,4.880398793784381309e-04,3.024671948204735727e+00,2.351578141739577976e-03,3.388378546149228843e+00,2.938378546149229109e+00,2.788378546149228754e+00,1.671667544921333626e+00,1.071667544921333537e+00,9.216675449213336258e-01
2.530000000000022453e+01,-2.991433225528640438e+00,-1.815954947349865400e-02,3.095328190315416617e+00,2.351159775290392884e-03,3.402234927822841204e+00,2.952234927822841470e+00,2.802234927822841115e+00,1.690189867126362433e+00,1.090189867126362344e+00,9.401898671263624330e-01
2.535000000000022524e+01,-2.990860619502062612e+00,-3.682190721500139957e-02,3.166627795177678006e+00,2.350643011245882180e-03,3.416090286597559977e+00,2.966090286597560244e+00,2.816090286597559889e+00,1.708721607390279118e+00,1.108721607390279029e+00,9.587216073902791180e-01
2.540000000000022595e+01,-2.990198072794847395e+00,-5.549665401065884129e-02,3.238565427206975045e+00,2.350044133312109533e-03,3.429942964719551401e+00,2.979942964719551668e+00,2.829942964719551313e+00,1.727260642080226338e+00,1.127260642080226472e+00,9.772606420802263383e-01
2.545000000000022666e+01,-2.989445184637052666e+00,-7.418148782302699806e-02,3.311135896982545734e+00,2.349378245018479087e-03,3.443791223039624150e+00,2.993791223039623972e+00,2.843791223039624061e+00,1.745804910399477050e+00,1.145804910399477183e+00,9.958049103994770501e-01
2.550000000000022737e+01,-2.988601391033387511e+00,-9.287418779774932187e-02,3.384334164100732956e+00,2.348659272015077900e-03,3.457633266516517700e+00,3.007633266516517523e+00,2.857633266516517612e+00,1.764352422069125792e+00,1.164352422069125925e+00,1.014352422069125792e+00
2.555000000000022808e+01,-2.987665991519195874e+00,-1.115726170502561315e-01,3.458155338267416390e+00,2.347899974436013729e-03,3.471467266889155301e+00,3.021467266889155567e+00,2.871467266889155212e+00,1.782901263538860137e+00,1.182901263538860270e+00,1.032901263538860137e+00
2.560000000000022879e+01,-2.986638173594137413e+00,-1.302747244544802951e-01,3.532594678801104671e+00,2.347111968159599615e-03,3.485291382681369843e+00,3.035291382681370109e+00,2.885291382681369754e+00,1.801449602841538100e+00,1.201449602841538233e+00,1.051449602841538100e+00
2.565000000000022951e+01,-2.985517034934465741e+00,-1.489785455321237240e-01,3.607647592714970486e+00,2.346305753836123217e-03,3.499103776705790647e+00,3.049103776705790914e+00,2.899103776705790558e+00,1.819995693205951337e+00,1.219995693205951248e+00,1.069995693205951337e+00
2.570000000000023022e+01,-2.984301603490026267e+00,-1.676822025375859782e-01,3.683309631541561657e+00,2.345490752588869250e-03,3.512902631234768869e+00,3.062902631234768691e+00,2.912902631234768780e+00,1.838537875540489308e+00,1.238537875540489441e+00,1.088537875540489308e+00
2.575000000000023093e+01,-2.982990855575729849e+00,-1.863839038297651907e-01,3.759576487058422067e+00,2.344675347354782582e-03,3.526686161005636144e+00,3.076686161005635967e+00,2.926686161005636055e+00,1.857074579897683542e+00,1.257074579897683453e+00,1.107074579897683542e+00
2.580000000000023164e+01,-2.981583732069511328e+00,-2.050819426176624105e-01,3.836443986066313094e+00,2.343866928872603405e-03,3.540452624225522094e+00,3.090452624225521916e+00,2.940452624225522005e+00,1.875604326026008239e+00,1.275604326026008373e+00,1.125604326026008239e+00
2.585000000000023235e+01,-2.980079152829802513e+00,-2.237746951621464864e-01,3.913908084364583928e+00,2.343071945392675558e-03,3.554200331737610963e+00,3.104200331737611229e+00,2.954200331737610874e+00,1.894125723111040882e+00,1.294125723111041015e+00,1.144125723111040882e+00
2.590000000000023306e+01,-2.978476029445477735e+00,-2.424606185114526469e-01,3.991964860060414289e+00,2.342295955238890039e-03,3.567927654506280355e+00,3.117927654506280177e+00,2.967927654506280266e+00,1.912637468803307206e+00,1.312637468803307339e+00,1.162637468803307206e+00
2.595000000000023377e+01,-2.976773276430276116e+00,-2.611382478430605003e-01,4.070610506340386792e+00,2.341543681421570829e-03,3.581633029573281668e+00,3.131633029573281490e+00,2.981633029573281579e+00,1.931138347624977269e+00,1.331138347624977403e+00,1.181138347624977269e+00
2.600000000000023448e+01,-2.974969820971891110e+00,-2.798061934795953998e-01,4.149841323824338346e+00,2.340819067560723134e-03,3.595314964631085353e+00,3.145314964631085175e+00,2.995314964631085264e+00,1.949627228842156113e+00,1.349627228842156246e+00,1.199627228842156113e+00
2.605000000000023519e+01,-2.973064611343479324e+00,-2.984631376413717785e-01,4.229653712612602590e+00,2.340125334450908565e-03,3.608972041352964677e+00,3.158972041352964943e+00,3.008972041352964588e+00,1.968103063883940296e+00,1.368103063883940429e+00,1.218103063883940296e+00
2.610000000000023590e+01,-2.971056624082295983e+00,-3.171078309932056083e-01,4.310044164128840727e+00,2.339465036663026989e-03,3.622602917612371520e+00,3.172602917612371343e+00,3.022602917612371431e+00,1.986564883383748592e+00,1.386564883383748725e+00,1.236564883383748592e+00
2.615000000000023661e+01,-2.968944870036684058e+00,-3.357390890381999893e-01,4.391009252851873157e+00,2.338840118644841797e-03,3.636206328716904856e+00,3.186206328716904679e+00,3.036206328716904768e+00,2.005011793912774731e+00,1.405011793912774642e+00,1.255011793912774731e+00
2.620000000000023732e+01,-2.966728399378749881e+00,-3.543557884063975316e-01,4.472545628020993647e+00,2.338251969847320467e-03,3.649781087774667032e+00,3.199781087774667299e+00,3.049781087774666943e+00,2.023442974469793931e+00,1.423442974469793842e+00,1.273442974469793931e+00
2.625000000000023803e+01,-2.964406305675904019e+00,-3.729568630815242591e-01,4.554650005390664447e+00,2.337701478467398702e-03,3.663326085303257429e+00,3.213326085303257251e+00,3.063326085303257340e+00,2.041857672786039135e+00,1.441857672786039046e+00,1.291857672786039135e+00
2.630000000000023874e+01,-2.961977729110048418e+00,-3.915413006045461164e-01,4.637319159102009536e+00,2.337189083456682036e-03,3.676840288184052952e+00,3.226840288184052774e+00,3.076840288184052863e+00,2.060255201498501165e+00,1.460255201498501076e+00,1.310255201498501165e+00
2.635000000000023945e+01,-2.959441858928640645e+00,-4.101081382884466109e-01,4.720549913730386571e+00,2.336714824505507423e-03,3.690322738056945884e+00,3.240322738056946150e+00,3.090322738056945795e+00,2.078634934239779852e+00,1.478634934239779763e+00,1.328634934239779852e+00
2.640000000000024016e+01,-2.956797935207216899e+00,-4.286564594745267409e-01,4.804339136560480839e+00,2.336278389761398296e-03,3.703772549243276480e+00,3.253772549243276302e+00,3.103772549243276391e+00,2.096996301687650277e+00,1.496996301687650188e+00,1.346996301687650277e+00
2.645000000000024087e+01,-2.954045249998268563e+00,-4.471853898566386376e-01,4.888683730132884264e+00,2.335879161099176440e-03,3.717188906277523408e+00,3.267188906277523230e+00,3.117188906277523319e+00,2.115338787612695892e+00,1.515338787612695803e+00,1.365338787612695892e+00
2.650000000000024158e+01,-2.951183147936661477e+00,-4.656940938961032228e-01,4.973580625099060626e+00,2.335516256795311732e-03,3.730571061121284782e+00,3.280571061121285048e+00,3.130571061121284693e+00,2.133661924957833467e+00,1.533661924957833378e+00,1.383661924957833467e+00
2.655000000000024230e+01,-2.948211026367125509e+00,-4.841817713466338713e-01,5.059026773414930567e+00,2.335188571515891664e-03,3.743918330126368765e+00,3.293918330126368588e+00,3.143918330126368677e+00,2.151965291979255124e+00,1.551965291979255035e+00,1.401965291979255124e+00
2.660000000000024301e+01,-2.945128335054751911e+00,-5.026476539053973402e-01,5.145019141897139825e+00,2.334894813552516272e-03,3.757230090807317513e+00,3.307230090807317779e+00,3.157230090807317424e+00,2.170248508474277749e+00,1.570248508474277660e+00,1.420248508474277749e+00
2.665000000000024372e+01,-2.941934575534953744e+00,-5.210910020033876489e-01,5.231554706160250312e+00,2.334633539285355108e-03,3.770505778477561520e+00,3.320505778477561343e+00,3.170505778477561432e+00,2.188511232117807737e+00,1.588511232117807648e+00,1.438511232117807737e+00
2.670000000000024443e+01,-2.938629300154945057e+00,-5.395111017455698210e-01,5.318630444947819669e+00,2.334403184878012290e-03,3.783744882797542175e+00,3.333744882797541997e+00,3.183744882797542086e+00,2.206753154925612304e+00,1.606753154925612215e+00,1.456753154925612304e+00
2.675000000000024514e+01,-2.935212110854603651e+00,-5.579072620087599521e-01,5.406243334865505901e+00,2.334202095237596086e-03,3.796946944277623803e+00,3.346946944277624070e+00,3.196946944277623714e+00,2.224973999859342300e+00,1.624973999859342211e+00,1.474973999859342300e+00
2.680000000000024585e+01,-2.931682657730473096e+00,-5.762788117029494783e-01,5.494390345519874153e+00,2.334028550296053661e-03,3.810111550773453981e+00,3.360111550773454248e+00,3.210111550773453892e+00,2.243173517585238308e+00,1.643173517585238219e+00,1.493173517585238308e+00
2.685000000000024656e+01,-2.928040637422790748e+00,-5.946250971997315560e-01,5.583068435062669366e+00,2.333880788691557791e-03,3.823238334006592520e+00,3.373238334006592787e+00,3.223238334006592432e+00,2.261351483395737105e+00,1.661351483395737016e+00,1.511351483395737105e+00
2.690000000000024727e+01,-2.924285791361691977e+00,-6.129454799296570888e-01,5.672274546136785389e+00,2.333757028937920308e-03,3.836326966138703387e+00,3.386326966138703654e+00,3.236326966138703298e+00,2.279507694300665577e+00,1.679507694300665488e+00,1.529507694300665577e+00
2.695000000000024798e+01,-2.920417903905209833e+00,-6.312393341487164689e-01,5.762005602217015188e+00,2.333655488194137477e-03,3.849377156423477331e+00,3.399377156423477153e+00,3.249377156423477242e+00,2.297641966292482962e+00,1.697641966292482874e+00,1.547641966292482962e+00
2.700000000000024869e+01,-2.916436800398357843e+00,-6.495060448727014712e-01,5.852258504336036893e+00,2.333574398746456578e-03,3.862388647956571663e+00,3.412388647956571930e+00,3.262388647956571575e+00,2.315754131787989056e+00,1.715754131787988968e+00,1.565754131787989056e+00
2.705000000000024940e+01,-2.912342345179422143e+00,-6.677450059769418633e-01,5.943030128183654170e+00,2.333512022330869184e-03,3.875361214540358201e+00,3.425361214540358468e+00,3.275361214540358112e+00,2.333844037247119640e+00,1.733844037247119552e+00,1.583844037247119640e+00
2.710000000000025011e+01,-2.908134439556661732e+00,-6.859556184578256000e-01,6.034317321565451309e+00,2.333466662425127524e-03,3.888294657677040078e+00,3.438294657677039901e+00,3.288294657677039989e+00,2.351911540967844161e+00,1.751911540967844072e+00,1.601911540967844161e+00
2.715000000000025082e+01,-2.903813019775817850e+00,-7.041372888515831097e-01,6.126116902205292369e+00,2.333436674646165686e-03,3.901188803700792462e+00,3.451188803700792285e+00,3.301188803700792374e+00,2.369956511054799986e+00,1.769956511054799897e+00,1.619956511054799986e+00
2.720000000000025153e+01,-2.899378054996315068e+00,-7.222894278050336903e-01,6.218425655874892932e+00,2.333420475387358931e-03,3.914043501056933660e+00,3.464043501056933927e+00,3.314043501056933572e+00,2.387978823558070562e+00,1.787978823558070474e+00,1.637978823558070562e+00
2.725000000000025224e+01,-2.894829545291604855e+00,-7.404114487923563193e-01,6.311240334832579180e+00,2.333416548834073723e-03,3.926858617733786971e+00,3.476858617733786794e+00,3.326858617733786883e+00,2.405978360777497826e+00,1.805978360777497738e+00,1.655978360777497826e+00
2.730000000000025295e+01,-2.890167519686947184e+00,-7.585027669714246024e-01,6.404557656552632317e+00,2.333423452490432110e-03,3.939634038850770015e+00,3.489634038850770281e+00,3.339634038850769926e+00,2.423955009727029264e+00,1.823955009727029175e+00,1.673955009727029264e+00
2.735000000000025366e+01,-2.885392034245866100e+00,-7.765627981728548956e-01,6.498374302726154461e+00,2.333439821351342494e-03,3.952369664404395966e+00,3.502369664404396232e+00,3.352369664404395877e+00,2.441908660752905469e+00,1.841908660752905380e+00,1.691908660752905469e+00
2.740000000000025437e+01,-2.880503170214689934e+00,-7.945909580146153228e-01,6.592686918514064409e+00,2.333464370848443038e-03,3.965065407172220446e+00,3.515065407172220269e+00,3.365065407172220358e+00,2.459839206298888747e+00,1.859839206298888659e+00,1.709839206298888747e+00
2.745000000000025508e+01,-2.875501032232878451e+00,-8.125866611348547819e-01,6.687492112032798808e+00,2.333495898692944381e-03,3.977721190773354731e+00,3.527721190773354998e+00,3.377721190773354643e+00,2.477746539811303439e+00,1.877746539811303350e+00,1.727746539811303439e+00
2.750000000000025580e+01,-2.870385746615311096e+00,-8.305493205354889108e-01,6.782786454053363556e+00,2.333533285738240842e-03,3.990336947882919816e+00,3.540336947882919638e+00,3.390336947882919727e+00,2.495630554776319343e+00,1.895630554776319254e+00,1.745630554776319343e+00
2.755000000000025651e+01,-2.865157459711326293e+00,-8.484783470290536700e-01,6.878566477894668019e+00,2.333575495972262017e-03,4.002912618596790040e+00,3.552912618596789862e+00,3.402912618596789951e+00,2.513491143881667167e+00,1.913491143881667078e+00,1.763491143881667167e+00
2.760000000000025722e+01,-2.859816336344044974e+00,-8.663731487813608467e-01,6.974828679492507177e+00,2.333621575749961295e-03,4.015448148942067697e+00,3.565448148942067519e+00,3.415448148942067608e+00,2.531328198294866549e+00,1.931328198294866461e+00,1.781328198294866549e+00
2.765000000000025793e+01,-2.854362558332411925e+00,-8.842331309425879304e-01,7.071569517626025814e+00,2.333670652367492854e-03,4.027943489528039045e+00,3.577943489528038867e+00,3.427943489528038956e+00,2.549141607049980607e+00,1.949141607049980518e+00,1.799141607049980607e+00
2.770000000000025864e+01,-2.848796323097376515e+00,-9.020576953595712544e-01,7.168785414284136515e+00,2.333721932070445104e-03,4.040398594331742643e+00,3.590398594331742466e+00,3.440398594331742554e+00,2.566931256534943362e+00,1.966931256534943273e+00,1.816931256534943362e+00
2.775000000000025935e+01,-2.843117842352788305e+00,-9.198462403622607031e-01,7.266472755155156449e+00,2.333774697588593058e-03,4.052813419611856816e+00,3.602813419611856638e+00,3.452813419611856727e+00,2.584697030071598789e+00,1.984697030071598700e+00,1.834697030071598789e+00
2.780000000000026006e+01,-2.837327340880783311e+00,-9.375981606175153305e-01,7.364627890223582440e+00,2.333828305274459822e-03,4.065187922944254240e+00,3.615187922944254062e+00,3.465187922944254151e+00,2.602438807580744307e+00,2.002438807580744218e+00,1.852438807580744307e+00
2.785000000000026077e+01,-2.831425055390796253e+00,-9.553128470436751396e-01,7.463247134458823595e+00,2.333882181924885110e-03,4.077522062372333167e+00,3.627522062372332989e+00,3.477522062372333078e+00,2.620156465324666062e+00,2.020156465324665973e+00,1.870156465324666062e+00
2.790000000000026148e+01,-2.825411233460751514e+00,-9.729896867796186122e-01,7.562326768581650427e+00,2.333935821351260098e-03,4.089815795665086462e+00,3.639815795665086284e+00,3.489815795665086373e+00,2.637849875719891823e+00,2.037849875719891735e+00,1.887849875719891823e+00
2.795000000000026219e+01,-2.819286132558494362e+00,-9.906280632023189980e-01,7.661863039894857508e+00,2.333988780763321565e-03,4.102069079675835006e+00,3.652069079675834828e+00,3.502069079675834917e+00,2.655518907213167079e+00,2.055518907213166990e+00,1.905518907213167079e+00
2.800000000000026290e+01,-2.813050019141120739e+00,-1.008227355987219687e+00,7.761852163165732676e+00,2.334040677020908418e-03,4.114281869794516489e+00,3.664281869794516311e+00,3.514281869794516400e+00,2.673163424213961470e+00,2.073163424213961381e+00,1.923163424213961470e+00
2.805000000000026361e+01,-2.806703167829526890e+00,-1.025786941206073610e+00,7.862290321548755401e+00,2.334091182804984635e-03,4.126454119486521854e+00,3.676454119486521677e+00,3.526454119486521765e+00,2.690783287077131991e+00,2.090783287077131902e+00,1.940783287077131991e+00
2.810000000000026432e+01,-2.800245860655216745e+00,-1.043306191457219922e+00,7.963173667537866152e+00,2.334140022754163310e-03,4.138585779911172047e+00,3.688585779911171869e+00,3.538585779911171958e+00,2.708378352129713118e+00,2.108378352129713029e+00,1.958378352129713118e+00
2.815000000000026503e+01,-2.793678386376207357e+00,-1.060784476023605816e+00,8.064498323938620317e+00,2.334186969603706165e-03,4.150676799613132850e+00,3.700676799613132673e+00,3.550676799613132761e+00,2.725948471736154399e+00,2.125948471736154310e+00,1.975948471736154399e+00
2.820000000000026574e+01,-2.787001039858702622e+00,-1.078221161054182531e+00,8.166260384851428356e+00,2.334231840364110310e-03,4.162727124280225510e+00,3.712727124280225333e+00,3.562727124280225421e+00,2.743493494396689325e+00,2.143493494396689236e+00,1.993493494396689325e+00
2.825000000000026645e+01,-2.780214121521096704e+00,-1.095615609764645892e+00,8.268455916657885041e+00,2.334274492568489366e-03,4.174736696561372362e+00,3.724736696561372185e+00,3.574736696561372273e+00,2.761013264873865225e+00,2.161013264873865136e+00,2.011013264873865225e+00
2.830000000000026716e+01,-2.773317936836793951e+00,-1.112967182653801013e+00,8.371080959003146305e+00,2.334314820614037320e-03,4.186705455938655618e+00,3.736705455938655440e+00,3.586705455938655529e+00,2.778507624342648974e+00,2.178507624342648885e+00,2.028507624342648974e+00
2.835000000000026787e+01,-2.766312795892306386e+00,-1.130275237732153215e+00,8.474131525768044071e+00,2.334352752218792505e-03,4.198633338647756119e+00,3.748633338647755942e+00,3.598633338647756030e+00,2.795976410559851466e+00,2.195976410559851377e+00,2.045976410559851466e+00
2.840000000000026859e+01,-2.759199012997085809e+00,-1.147539130759628767e+00,8.577603606025439476e+00,2.334388245014220459e-03,4.210520277641356834e+00,3.760520277641356657e+00,3.610520277641356746e+00,2.813419458048986410e+00,2.213419458048986321e+00,2.063419458048986410e+00
2.845000000000026930e+01,-2.751976906341576878e+00,-1.164758215489623439e+00,8.681493164976098242e+00,2.334421283283100688e-03,4.222366202590372097e+00,3.772366202590371920e+00,3.622366202590372009e+00,2.830836598297016504e+00,2.230836598297016415e+00,2.080836598297016504e+00
2.850000000000027001e+01,-2.744646797700034835e+00,-1.181931843916859570e+00,8.785796144859924439e+00,2.334451874859349435e-03,4.234171039918201096e+00,3.784171039918200918e+00,3.634171039918201007e+00,2.848227659959752689e+00,2.248227659959752600e+00,2.098227659959752689e+00
2.855000000000027072e+01,-2.737209012174719902e+00,-1.199059366526800119e+00,8.890508465839262797e+00,2.334480048194173801e-03,4.245934712863534521e+00,3.795934712863534344e+00,3.645934712863534433e+00,2.865592469073020343e+00,2.265592469073020254e+00,2.115592469073020343e+00
2.860000000000027143e+01,-2.729663877978185660e+00,-1.216140132544627273e+00,8.995626026851370582e+00,2.334505849596961533e-03,4.257657141567510628e+00,3.807657141567510450e+00,3.657657141567510539e+00,2.882930849266984286e+00,2.282930849266984197e+00,2.132930849266984286e+00
2.865000000000027214e+01,-2.722011726250466612e+00,-1.233173490182027043e+00,9.101144706427941600e+00,2.334529340652405274e-03,4.269338243181389103e+00,3.819338243181388926e+00,3.669338243181389014e+00,2.900242621981336200e+00,2.300242621981336111e+00,2.150242621981336200e+00
2.870000000000027285e+01,-2.714252890908122495e+00,-1.250158786880258832e+00,9.207060363479833143e+00,2.334550595816993739e-03,4.280977931991193586e+00,3.830977931991193408e+00,3.680977931991193497e+00,2.917527606679302998e+00,2.317527606679302909e+00,2.167527606679302998e+00
2.875000000000027356e+01,-2.706387708522181246e+00,-1.267095369548191242e+00,9.313368838045928300e+00,2.334569700194269633e-03,4.292576119556047232e+00,3.842576119556047054e+00,3.692576119556047143e+00,2.934785621058714877e+00,2.334785621058714788e+00,2.184785621058714877e+00
2.880000000000027427e+01,-2.698416518222208182e+00,-1.283982584794187920e+00,9.420065952005248988e+00,2.334586747485156710e-03,4.304132714857278330e+00,3.854132714857278152e+00,3.704132714857278241e+00,2.952016481258594727e+00,2.352016481258594638e+00,2.202016481258594727e+00
2.885000000000027498e+01,-2.690339661623831535e+00,-1.300819779150910405e+00,9.527147509751934251e+00,2.334601838113994823e-03,4.315647624455586140e+00,3.865647624455585962e+00,3.715647624455586051e+00,2.969220002059976160e+00,2.369220002059976071e+00,2.219220002059976160e+00
2.890000000000027569e+01,-2.682157482777225432e+00,-1.317606299292271688e+00,9.634609298833129998e+00,2.334615077520555901e-03,4.327120752653883073e+00,3.877120752653882896e+00,3.727120752653882985e+00,2.986395997079844822e+00,2.386395997079844733e+00,2.236395997079844822e+00
2.895000000000027640e+01,-2.673870328134183350e+00,-1.334341492241933658e+00,9.742447090549951838e+00,2.334626574618631125e-03,4.338552001663635416e+00,3.888552001663635238e+00,3.738552001663635327e+00,3.003544278957325009e+00,2.403544278957324920e+00,2.253544278957325009e+00
